Review_Year,Complaint_Type,Event_Date,Location,Beat,Individual_Number,Action_Number,Action_Seq,Allegation_Number,Allegation_Type,Allegation_Seq,Incident_Number,Incident_Seq,PSS_Finding,CRB_Finding,CRB_Individual_Sustained,CRB_Split,Chief_Finding,Chief_Individual_Sustained,CRB_Chief,Concurrence,Chief,Exclusion,Chief_Action_Sustained,Chief_Allegation_Sustained,Chief_Incident_Sustained,CRB_Action_Sustained,CRB_Allegation_Sustained,CRB_Incident_Sustained,Notes,FID
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.08.A.02,15-0877.08.A,2,15-0877.08,Satellite,2,15-0877,28,Sustained,Sustained,1,0,Unfounded,0,Sustained-Unfounded,0,1,0,0,0,0,1,1,1,,625
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.A.01,15-0917.01.A,1,15-0917.01,Force,1,15-0917,1,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,626
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.A.02,15-0917.01.A,2,15-0917.01,Force,2,15-0917,2,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,627
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.A.03,15-0917.01.A,3,15-0917.01,Force,3,15-0917,3,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,628
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.B.01,15-0917.01.B,1,15-0917.01,Force,4,15-0917,4,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,629
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.B.02,15-0917.01.B,2,15-0917.01,Force,5,15-0917,5,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,630
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.B.03,15-0917.01.B,3,15-0917.01,Force,6,15-0917,6,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,631
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.C.01,15-0917.01.C,1,15-0917.01,Force,7,15-0917,7,Exonerated,Unprovable,0,1,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,632
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.C.02,15-0917.01.C,2,15-0917.01,Force,8,15-0917,8,Exonerated,Unprovable,0,1,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,633
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.C.03,15-0917.01.C,3,15-0917.01,Force,9,15-0917,9,Exonerated,Unprovable,0,1,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,634
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.D.01,15-0917.01.D,1,15-0917.01,Force,10,15-0917,10,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,635
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.D.02,15-0917.01.D,2,15-0917.01,Force,11,15-0917,11,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,636
2016,Citizen,2015-10-06T00:00:00.000Z,17 Piave St,241,15-0917.01.D.01,15-0917.01.D,1,15-0917.01,Force,12,15-0917,12,Unprovable,Unprovable,0,1,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,The minority vote in the CRB split was Sustained,637
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.01.A.01,16-0002.01.A,1,16-0002.01,Procedure,1,16-0002,1,Exonerated,Unprovable,0,1,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,CRB has 3-way split (Exon/Unp/Sus). CRB coded as Unprovable per PSS,638
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.01.A.02,16-0002.01.A,2,16-0002.01,Procedure,2,16-0002,2,Exonerated,Unprovable,0,1,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,CRB has 3-way split (Exon/Unp/Sus). CRB coded as Unprovable per PSS,639
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.A.01,16-0002.02.A,1,16-0002.02,Force,1,16-0002,3,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,1,0,0,0,0,0,0,0,,640
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.A.02,16-0002.02.A,2,16-0002.02,Force,2,16-0002,4,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,1,0,0,0,0,0,0,0,,641
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.B.01,16-0002.02.B,1,16-0002.02,Force,3,16-0002,5,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,642
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.B.02,16-0002.02.B,2,16-0002.02,Force,4,16-0002,6,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,643
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.C.01,16-0002.02.C,1,16-0002.02,Force,5,16-0002,7,Exonerated,Unprovable,0,0,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,,644
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.C.02,16-0002.02.C,2,16-0002.02,Force,6,16-0002,8,Exonerated,Unprovable,0,0,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,,645
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.D.01,16-0002.02.D,1,16-0002.02,Force,7,16-0002,9,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,646
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0002.02.D.02,16-0002.02.D,2,16-0002.02,Force,8,16-0002,10,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,647
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.01.A.01,16-0003.01.A,1,16-0003.01,Procedure,1,16-0003,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,648
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.01.A.02,16-0003.01.A,2,16-0003.01,Procedure,2,16-0003,2,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,649
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.02.A.01,16-0003.02.A,1,16-0003.02,Force,1,16-0003,3,Unfounded,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,1,0,0,0,0,0,0,0,,650
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.02.A.02,16-0003.02.A,2,16-0003.02,Force,2,16-0003,4,Unfounded,Exonerated,0,0,Unfounded,0,Exonerated-Unfounded,0,1,0,0,0,0,0,0,0,,651
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.02.B.01,16-0003.02.B,1,16-0003.02,Force,3,16-0003,5,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,652
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.02.B.02,16-0003.02.B,2,16-0003.02,Force,4,16-0003,6,Unfounded,Unprovable,0,0,Unfounded,0,Unprovable-Unfounded,0,1,0,0,0,0,0,0,0,,653
2016,Citizen,2015-11-09T00:00:00.000Z,53 Grafton St,237,16-0003.03.A.01,16-0003.03.A,1,16-0003.03,Courtesy,1,16-0003,7,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,0,,654
2016,Internal,2015-12-13T00:00:00.000Z,690 Titus Av,OOC,15-1086.01.A.01,15-1086.01.A,1,15-1086.01,Conduct,1,15-1086,1,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,655
2016,Internal,2015-12-13T00:00:00.000Z,690 Titus Av,OOC,15-1086.02.A.01,15-1086.02.A,1,15-1086.02,Courtesy,1,15-1086,2,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,0,0,1,1,1,1,1,1,,656
2016,Internal,2015-12-13T00:00:00.000Z,690 Titus Av,OOC,15-1086.03.A.01,15-1086.03.A,1,15-1086.03,Conduct,1,15-1086,3,Unfounded,Unfounded,0,0,Unfounded,0,Unfounded-Unfounded,1,0,0,0,0,1,0,0,1,,657
2016,Internal,2016-02-03T00:00:00.000Z,326 Scio St,297,16-0094.01.A.01,16-0094.01.A,1,16-0094.01,Force,1,16-0094,1,Exonerated,Unprovable,0,0,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,0,0,0,0,,658
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.01.A.01,16-0450.01.A,1,16-0450.01,Force,1,16-0450,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,659
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.01.A.02,16-0450.01.A,2,16-0450.01,Force,2,16-0450,2,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,660
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.01.B.01,16-0450.01.B,1,16-0450.01,Force,3,16-0450,3,Unprovable,Exonerated,0,0,Unprovable,0,Exonerated-Unprovable,0,0,0,0,0,0,0,0,0,,661
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.01.B.02,16-0450.01.B,2,16-0450.01,Force,4,16-0450,4,Unprovable,Exonerated,0,0,Unprovable,0,Exonerated-Unprovable,0,0,0,0,0,0,0,0,0,,662
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.01.C.01,16-0450.01.C,1,16-0450.01,Force,5,16-0450,5,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,663
2016,Citizen,2016-02-23T00:00:00.000Z,1046 S Clinton Av,265,16-0450.01.C.02,16-0450.01.C,2,16-0450.01,Force,6,16-0450,6,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,0,0,0,0,0,0,0,0,,664
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.04,14-0787.03.A,4,14-0787.03,Courtesy,4,14-0787,21,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,665
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.05,14-0787.03.A,5,14-0787.03,Courtesy,5,14-0787,22,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,666
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.06,14-0787.03.A,6,14-0787.03,Courtesy,6,14-0787,23,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,667
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.07,14-0787.03.A,7,14-0787.03,Courtesy,7,14-0787,24,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,668
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.08,14-0787.03.A,8,14-0787.03,Courtesy,8,14-0787,25,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,669
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.09,14-0787.03.A,9,14-0787.03,Courtesy,9,14-0787,26,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,670
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.10,14-0787.03.A,10,14-0787.03,Courtesy,10,14-0787,27,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,671
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.A.11,14-0787.03.A,11,14-0787.03,Courtesy,11,14-0787,28,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,672
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.01,14-0787.03.B,1,14-0787.03,Courtesy,12,14-0787,29,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,673
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.02,14-0787.03.B,2,14-0787.03,Courtesy,13,14-0787,30,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,674
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.03,14-0787.03.B,3,14-0787.03,Courtesy,14,14-0787,31,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,675
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.04,14-0787.03.B,4,14-0787.03,Courtesy,15,14-0787,32,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,676
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.05,14-0787.03.B,5,14-0787.03,Courtesy,16,14-0787,33,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,677
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.06,14-0787.03.B,6,14-0787.03,Courtesy,17,14-0787,34,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,678
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.07,14-0787.03.B,7,14-0787.03,Courtesy,18,14-0787,35,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,679
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.08,14-0787.03.B,8,14-0787.03,Courtesy,19,14-0787,36,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,680
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.09,14-0787.03.B,9,14-0787.03,Courtesy,20,14-0787,37,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,681
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.10,14-0787.03.B,10,14-0787.03,Courtesy,21,14-0787,38,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,682
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.03.B.11,14-0787.03.B,11,14-0787.03,Courtesy,22,14-0787,39,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,683
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.04.A.01,14-0787.04.A,1,14-0787.04,Procedure,1,14-0787,40,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,684
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.04.A.02,14-0787.04.A,2,14-0787.04,Procedure,2,14-0787,41,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,685
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.04.B.01,14-0787.04.B,1,14-0787.04,Procedure,3,14-0787,42,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,686
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.04.B.02,14-0787.04.B,2,14-0787.04,Procedure,4,14-0787,43,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,687
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.04.C.01,14-0787.04.C,1,14-0787.04,Procedure,5,14-0787,44,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,688
2016,Internal,2014-09-26T00:00:00.000Z,205 Sawyer St,253,14-0787.04.C.02,14-0787.04.C,2,14-0787.04,Procedure,6,14-0787,45,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,689
2016,Internal,2015-05-31T00:00:00.000Z,552 Tremont St,213,15-0416.01.A.01,15-0416.01.A,1,15-0416.01,Force,1,15-0416,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,0,,690
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.01.A.01,15-0877.01.A,1,15-0877.01,Procedure,1,15-0877,1,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,691
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.01.A.02,15-0877.01.A,2,15-0877.01,Procedure,2,15-0877,2,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,692
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.01.A.03,15-0877.01.A,3,15-0877.01,Procedure,3,15-0877,3,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,693
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.01.A.04,15-0877.01.A,4,15-0877.01,Procedure,4,15-0877,4,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,694
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.01.A.05,15-0877.01.A,5,15-0877.01,Procedure,5,15-0877,5,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,695
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.02.A.01,15-0877.02.A,1,15-0877.02,Procedure,1,15-0877,6,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,696
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.02.A.02,15-0877.02.A,2,15-0877.02,Procedure,2,15-0877,7,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,697
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.02.A.03,15-0877.02.A,3,15-0877.02,Procedure,3,15-0877,8,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,698
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.02.A.04,15-0877.02.A,4,15-0877.02,Procedure,4,15-0877,9,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,699
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.02.A.05,15-0877.02.A,5,15-0877.02,Procedure,5,15-0877,10,Exonerated,Exonerated,0,0,Exonerated,0,Exonerated-Exonerated,1,1,0,0,0,0,0,0,1,,700
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.03.A.01,15-0877.03.A,1,15-0877.03,Procedure,1,15-0877,11,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,701
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.03.A.02,15-0877.03.A,2,15-0877.03,Procedure,2,15-0877,12,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,702
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.03.A.03,15-0877.03.A,3,15-0877.03,Procedure,3,15-0877,13,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,703
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.03.A.04,15-0877.03.A,4,15-0877.03,Procedure,4,15-0877,14,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,704
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.03.A.05,15-0877.03.A,5,15-0877.03,Procedure,5,15-0877,15,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,705
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.04.A.01,15-0877.04.A,1,15-0877.04,Force,1,15-0877,16,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,706
2016,Citizen,2015-09-05T00:00:00.000Z,513 Dewey Av,241,15-0877.04.A.02,15-0877.04.A,2,15-0877.04,Force,2,15-0877,17,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,707
2014,Citizen,2014-03-21T00:00:00.000Z,1105 Lyell Av,203,14-0259.01.B.01,14-0259.01.B,1,14-0259.01,Conduct,2,14-0259,2,Unfounded,Sustained,1,0,Unfounded,0,Sustained-Unfounded,0,1,0,0,0,0,1,1,1,,708
2014,Citizen,2014-03-21T00:00:00.000Z,1105 Lyell Av,203,14-0259.02.A.01,14-0259.02.A,1,14-0259.02,Conduct,1,14-0259,3,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,0,0,0,1,,709
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.01.A.01,14-0330.01.A,1,14-0330.01,Force,1,14-0330,1,Exonerated,Unprovable,0,0,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,1,0,0,1,,710
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.01.A.02,14-0330.01.A,2,14-0330.01,Force,2,14-0330,2,Exonerated,Unprovable,0,0,Exonerated,0,Unprovable-Exonerated,0,1,0,0,0,1,0,0,1,,711
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.02.A.01,14-0330.02.A,1,14-0330.02,Courtesy,1,14-0330,3,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,712
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.02.A.02,14-0330.02.A,2,14-0330.02,Courtesy,2,14-0330,4,Unprovable,Unprovable,0,0,Unprovable,0,Unprovable-Unprovable,1,1,0,0,0,1,0,0,1,,713
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.03.A.01,14-0330.03.A,1,14-0330.03,Procedure,1,14-0330,5,Sustained,Unprovable,0,0,Sustained,1,Unprovable-Sustained,0,1,0,1,1,1,0,0,1,,714
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.04.A.01,14-0330.04.A,1,14-0330.04,Procedure,1,14-0330,6,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,715
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.04.A.02,14-0330.04.A,2,14-0330.04,Procedure,2,14-0330,7,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,716
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.05.A.01,14-0330.05.A,1,14-0330.05,Satellite,1,14-0330,8,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,717
2014,Citizen,2014-04-20T00:00:00.000Z,182 Ave D,247,14-0330.05.A.02,14-0330.05.A,2,14-0330.05,Satellite,2,14-0330,9,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,718
2014,Internal,2014-06-01T00:00:00.000Z,185 Exchange Blvd,209,14-0523.01.A.01,14-0523.01.A,1,14-0523.01,Procedure,1,14-0523,1,Sustained,Sustained,1,0,Sustained,1,Sustained-Sustained,1,1,0,1,1,1,1,1,1,,719
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.01,14-0557.01.A,1,14-0557.01,Force,1,14-0557,1,Exonerated,Exonerated,0,1,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,720
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.02,14-0557.01.A,2,14-0557.01,Force,2,14-0557,2,Exonerated,Exonerated,0,1,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,721
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.03,14-0557.01.A,3,14-0557.01,Force,3,14-0557,3,Exonerated,Exonerated,0,1,Exonerated,0,Exonerated-Exonerated,1,0,0,0,0,0,0,0,0,,722
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.04,14-0557.01.A,4,14-0557.01,Force,4,14-0557,4,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,723
2014,Citizen,2014-06-18T00:00:00.000Z,139 Keller St,267,14-0557.01.A.05,14-0557.01.A,5,14-0557.01,Force,5,14-0557,5,Exonerated,Unfounded,0,1,Exonerated,0,Unfounded-Exonerated,0,0,0,0,0,0,0,0,0,,724
